"","stream_segment_ID","direction","flowing_width","percent_nonflow","code","notes","environment","measurer_name","date","stream_order","UTM_X","UTM_Y","elev_m","acc_m2","slopes","r_param","w_model"
"274","S3","Downstream",132.08,0,"","","Forest","Arik","6/1/15",2,449813.313768,4395857.22575,924.621948242,1007500,-0.13887162487446,9.05128065426834,178.04
"275","S3","Downstream",165.1,0,"","","Forest","Arik","6/1/15",2,449811.12109,4395857.25604,924.621948242,1007500,-0.13887162487446,1.44554876140319,51.97
"276","S3","Downstream",45.72,0,"MC","","Forest","Arik","6/1/15",2,449803.931954,4395852.95172,922.725036621,1015800,-0.13887162487446,9.2659352181945,180.03
"277","S3","Downstream",22.86,0,"MC","","Forest","Arik","6/1/15",2,449800.403108,4395851.26173,927.590942383,1015800,-0.13887162487446,8.15407596784644,172.21
"278","S3","Downstream",25.4,0,"MC","","Forest","Arik","6/1/15",2,449797.034791,4395852.08742,920.588378906,1018900,-0.13887162487446,9.71573847858235,183.03
"280","S3","Downstream",41.148,10,"","","Forest","Arik","6/1/15",2,449787.093373,4395856.0035,917.79876709,1023000,-0.13887162487446,9.8388321811799,184.06
"281","S3","Downstream",88.9,0,"","","Forest","Arik","6/1/15",2,449781.366599,4395852.68789,917.79876709,1023000,-0.13887162487446,6.85250048222952,161.29
"282","S3","Downstream",17.78,0,"","","Forest","Arik","6/1/15",2,449778.261538,4395850.98116,920.374328613,1028900,-0.13887162487446,9.48732154839672,182.37
"283","S3","Downstream",154.94,0,"","","Forest","Arik","6/1/15",2,449774.50549,4395849.60156,920.374328613,1028900,-0.13887162487446,5.78860844974406,149.84
"284","S3","Downstream",25.4,0,"","","Forest","Arik","6/1/15",2,449770.533974,4395851.5209,914.186279297,1033100,-0.13887162487446,8.25208794418722,174.16
"285","S3","Downstream",7.62,0,"","","Forest","Arik","6/1/15",2,449765.560939,4395854.65703,914.186279297,1033100,-0.13887162487446,1.04003121936694,37.32
"286","S3","Downstream",20.32,0,"","","Forest","Arik","6/1/15",2,449759.049304,4395853.57536,912.855102539,1034500,-0.13887162487446,1.08597222529352,39.07
"288","S3","Downstream",162.56,0,"","","Forest","Arik","6/1/15",2,449754.396255,4395848.23606,916.290649414,1034500,-0.13887162487446,6.75935561303049,161.09
"289","S3","Downstream",12.7,0,"","","Forest","Arik","6/1/15",2,449746.799412,4395849.81095,914.684753418,1035400,-0.13887162487446,2.22570648998953,78.97
"290","S3","Downstream",116.84,0,"","","Forest","Arik","6/1/15",2,449744.343191,4395848.66993,914.684753418,1035400,-0.13887162487446,4.83363955910318,136.92
"291","S3","Downstream",2.54,0,"","","Forest","Arik","6/1/15",2,449739.412466,4395849.26878,913.10949707,1035500,-0.13887162487446,9.11108431173488,180.44
"293","S3","Downstream",25.4,0,"","","Forest","Arik","6/1/15",2,449729.337463,4395852.56082,908.614074707,1044000,-0.13887162487446,3.36716264276765,109.68
"294","S3","Downstream",5.08,0,"","","Forest","Arik","6/1/15",2,449723.143304,4395853.79359,907.082336426,1044000,-0.13887162487446,7.68157439841889,170.29
"296","S3","Downstream",33.02,0,"","","Forest","Arik","6/1/15",2,449714.762082,4395851.2892,907.510742188,1047800,-0.13887162487446,2.83072306937538,96.68
"297","S3","Downstream",86.36,0,"","","Forest","Arik","6/1/15",2,449711.836298,4395852.93091,905.348999023,1047800,-0.13887162487446,8.96102330461144,180.3
"298","S3","Downstream",35.56,0,"","","Forest","Arik","6/1/15",2,449707.021427,4395855.98557,903.562133789,1049200,-0.13887162487446,9.33505381457508,182.87
"299","S3","Downstream",220.98,0,"","","Forest","Arik","6/1/15",2,449700.515233,4395858.65784,903.562133789,1049200,-0.13887162487446,3.02868935209699,101.82
"300","S3","Downstream",68.58,0,"","","Forest","Arik","6/1/15",2,449698.07091,4395857.63275,902.293518066,1052900,-0.13887162487446,8.3009755264502,175.89
"301","S3","Downstream",121.92,0,"","","Forest","Arik","6/1/15",2,449690.928978,4395860.13149,902.293518066,1052900,-0.13887162487446,3.02689706441015,101.92
"302","S3","Downstream",86.36,0,"","","Forest","Arik","6/1/15",2,449687.376521,4395862.10629,902.165039063,1056300,-0.13887162487446,9.04537843028083,181.47
"303","S3","Downstream",63.5,0,"","","Forest","Arik","6/1/15",2,449681.187805,4395861.99474,902.165039063,1056300,-0.13887162487446,6.66073284950107,161.44
"304","S3","Downstream",203.454,10,"","","Forest","Arik","6/1/15",2,449678.101613,4395859.71644,900.159179688,1059700,-0.13887162487446,9.53985614492558,184.92
"305","S3","Downstream",160.02,0,"MC","","Forest","Arik","6/1/15",2,449672.522994,4395857.22349,900.159179688,1059700,-0.13887162487446,2.75599753297865,95.12
"306","S3","Downstream",228.6,0,"","","Forest","Arik","6/1/15",2,449670.156873,4395852.79858,899.079345703,1062700,-0.13887162487446,1.3336807761807,48.87
"307","S3","Downstream",88.9,0,"","","Forest","Arik","6/1/15",2,449669.379879,4395848.56972,899.628540039,1062700,-0.13887162487446,1.12552614347078,40.98
"308","S3","Downstream",73.66,0,"","","Forest","Arik","6/1/15",2,449665.426788,4395847.70912,899.628540039,1062700,-0.13887162487446,8.08194155432284,174.84
"309","S3","Downstream",130.302,10,"","","Forest","Arik","6/1/15",2,449660.225554,4395850.32815,898.61328125,1063900,-0.13887162487446,2.60662900726311,91.14
"310","S3","Downstream",127,0,"","","Forest","Arik","6/1/15",2,449656.512775,4395853.62136,897.950683594,1063900,-0.13887162487446,2.1723196299281,78.14
"311","S3","Downstream",20.32,0,"","","Forest","Arik","6/1/15",2,449651.723459,4395853.2192,896.795043945,1066800,-0.13887162487446,5.07672351854853,142.3
"312","S3","Downstream",63.5,0,"","","Forest","Arik","6/1/15",2,449648.460353,4395849.55835,897.590454102,1066800,-0.13887162487446,6.21127357403748,157.15
"313","S3","Downstream",205.74,0,"","","Forest","Arik","6/1/15",2,449643.24569,4395847.3262,896.450134277,1187100,-0.13887162487446,3.58065359527245,120.44
"314","S3","Downstream",27.94,0,"","","Forest","Arik","6/1/15",2,449638.976983,4395845.72294,896.450134277,1187100,-0.13887162487446,3.48393602785654,118.21
"315","S3","Downstream",78.74,0,"","","Forest","Arik","6/1/15",2,449634.357563,4395844.32609,894.701965332,1193800,-0.13887162487446,4.22829963942058,134.24
"316","S3","Downstream",91.44,0,"","","Forest","Arik","6/1/15",2,449628.828862,4395844.22213,894.701965332,1324900,-0.13887162487446,6.20546171325259,171.53
"317","S3","Downstream",43.18,0,"","","Forest","Arik","6/1/15",2,449625.073454,4395848.75285,892.327575684,1324900,-0.13887162487446,9.80178712797351,204.38
"318","S3","Downstream",101.6,0,"","","Forest","Arik","6/1/15",2,449621.892144,4395851.72815,893.160217285,1324900,-0.13887162487446,6.70839097211137,177.57
"319","S3","Downstream",53.34,0,"MC","","Forest","Arik","6/1/15",2,449615.952249,4395850.97239,890.572998047,1334500,-0.13887162487446,3.43976731039584,122.79
"320","S3","Downstream",266.7,0,"","","Forest","Arik","6/1/15",2,449613.146374,4395850.47668,890.572998047,1334500,-0.13887162487446,3.18346555484459,116.23
"321","S3","Downstream",10.16,0,"","","Forest","Arik","6/1/15",2,449607.513623,4395849.87785,890.572998047,1334500,-0.13887162487446,1.8196659674868,72.59
"322","S3","Downstream",93.98,0,"MC","","Forest","Arik","6/1/15",2,449605.209486,4395849.90561,890.058776855,1334600,-0.13887162487446,7.60316956276074,187.48
"323","S3","Downstream",15.24,0,"","","Forest","Arik","6/1/15",2,449597.015547,4395849.83658,889.255859375,1337700,-0.13887162487446,7.77129553677514,189.25
"324","S3","Downstream",106.68,0,"","","Forest","Arik","6/1/15",2,449591.519282,4395850.75677,889.255859375,1337700,-0.13887162487446,6.24391274689697,172.69
"325","S3","Downstream",81.28,0,"MC","","Forest","Arik","6/1/15",2,449590.314974,4395850.57576,889.255859375,1337700,-0.13887162487446,5.64078579214402,164.57
"326","S3","Downstream",251.46,0,"MC","","Forest","Arik","6/1/15",2,449582.503845,4395845.70578,887.961791992,1338900,-0.13887162487446,4.55084514734335,146.81
"327","S3","Downstream",83.82,0,"","","Forest","Arik","6/1/15",2,449579.023985,4395840.95879,887.506835938,1342600,-0.13887162487446,8.53828330896795,196.22
"328","S3","Downstream",95.504,20,"","","Forest","Arik","6/1/15",2,449575.784859,4395838.97344,887.506835938,1342600,-0.13887162487446,5.43995565618388,161.86
"329","S3","Downstream",91.44,40,"","","Forest","Arik","6/1/15",2,449574.103053,4395837.26079,887.506835938,1342600,-0.13887162487446,1.03315430576913,40.9
"330","S3","Downstream",129.54,0,"","","Forest","Arik","6/1/15",2,449570.754078,4395836.28928,886.124450684,1345600,-0.13887162487446,9.58283202117309,204.2
"331","S3","Downstream",221.488,20,"","","Forest","Arik","6/1/15",2,449562.910277,4395834.25668,886.124450684,1345600,-0.13887162487446,8.85320184449665,198.9
"332","S3","Downstream",129.54,40,"","","Forest","Arik","6/1/15",2,449557.626859,4395834.91622,884.094421387,1347900,-0.13887162487446,7.1209431248717,183.37
"333","S3","Downstream",50.8,0,"","","Forest","Arik","6/1/15",2,449553.857899,4395839.36171,884.094421387,1347900,-0.13887162487446,2.24842083780095,88.37
"334","S3","Downstream",53.34,0,"","","Forest","Arik","6/1/15",2,449552.327736,4395844.19363,879.790222168,1349100,-0.13887162487446,2.1100785988383,83.58
"335","S3","Downstream",111.76,20,"","","Forest","Arik","6/1/15",2,449547.945269,4395845.07435,879.790222168,1349100,-0.13887162487446,7.70844156015664,189.32
"336","S3","Downstream",55.88,0,"","","Forest","Arik","6/1/15",2,449543.861742,4395842.95482,879.790222168,1349100,-0.13887162487446,9.61644652904943,204.65
"337","S3","Downstream",154.686,30,"","","Forest","Arik","6/1/15",2,449539.341582,4395840.42405,879.672790527,1349500,-0.13887162487446,9.68574866186827,205.15
"338","S3","Downstream",148.59,10,"","","Forest","Arik","6/1/15",2,449533.747766,4395839.38616,877.917053223,1350300,-0.13887162487446,8.70232928683981,198
"339","S3","Downstream",99.06,40,"","","Forest","Arik","6/1/15",2,449528.673035,4395838.44465,877.917053223,1350300,-0.13887162487446,6.31546702585183,174.25
"340","S3","Downstream",48.26,0,"","","Forest","Arik","6/1/15",2,449526.186152,4395838.64501,877.917053223,1350300,-0.13887162487446,9.1730364584364,201.59
"341","S3","Downstream",45.72,0,"","","Forest","Arik","6/1/15",2,449521.789016,4395842.4874,875.162597656,1350300,-0.13887162487446,8.02098743664101,192.26
"342","S3","Downstream",56.896,30,"","","Forest","Arik","6/1/15",2,449516.854505,4395844.27035,875.162597656,1351500,-0.13887162487446,8.03556314506568,192.46
"343","S3","Downstream",35.052,70,"","","Forest","Arik","6/1/15",2,449512.191554,4395843.44102,873.510070801,1352400,-0.13887162487446,5.77910477342084,167.27
"344","S3","Downstream",36.576,20,"","","Forest","Arik","6/1/15",2,449506.785181,4395841.13253,874.648376465,1353800,-0.13887162487446,6.09988583833911,171.68
"345","S3","Downstream",54.864,20,"","","Forest","Arik","6/1/15",2,449504.115285,4395840.28956,874.648376465,1353800,-0.13887162487446,6.10555572854355,171.75
"346","S3","Downstream",38.1,0,"","","Forest","Arik","6/1/15",2,449500.448572,4395845.8099,871.552124023,1353800,-0.13887162487446,4.41437019314617,144.88
"347","S3","Downstream",68.58,0,"","","Forest","Arik","6/1/15",2,449495.789143,4395846.32587,870.080566406,1440100,-0.13887162487446,3.39609109889716,125.46
"348","S3","Downstream",180.848,20,"","","Forest","Arik","6/1/15",2,449490.822672,4395844.87434,870.080566406,1440100,-0.13887162487446,6.7336145453155,184
"349","S3","Downstream",121.92,0,"","","Forest","Arik","6/1/15",2,449486.314601,4395844.45967,869.637023926,1440100,-0.13887162487446,9.59677779395133,210.06
"350","S3","Downstream",89.408,20,"","","Forest","Arik","6/1/15",2,449483.905796,4395847.72253,869.637023926,1440100,-0.13887162487446,6.40105315553956,179.95
"351","S3","Downstream",67.056,40,"","","Forest","Arik","6/1/15",2,449479.370845,4395850.62621,870.306884766,1444600,-0.13887162487446,6.60743418172933,182.73
"352","S3","Downstream",46.736,20,"","","Forest","Arik","6/1/15",2,449474.161614,4395851.62773,865.969726563,1444600,-0.13887162487446,4.33363436278887,147.1
"353","S3","Downstream",96.52,0,"","","Forest","Arik","6/1/15",2,449467.28647,4395855.28034,866.202209473,1444600,-0.13887162487446,2.44720604713075,97.63
"354","S3","Downstream",177.8,0,"","","Forest","Arik","6/1/15",2,449464.633853,4395856.12677,866.202209473,1444600,-0.13887162487446,7.74788108631037,195.05
"356","S3","Downstream",33.528,40,"","","Forest","Arik","6/1/15",2,449456.88809,4395855.57757,866.85546875,1447700,-0.13887162487446,3.47508095786907,127.75
"357","S3","Downstream",67.056,60,"","","Forest","Arik","6/1/15",2,449453.92404,4395856.80164,866.85546875,1447700,-0.13887162487446,6.95887878816575,186.99
"358","S3","Downstream",160.02,0,"","","Forest","Arik","6/1/15",2,449448.45862,4395862.30476,863.790466309,1447700,-0.13887162487446,6.919780457858,186.54
"359","S3","Downstream",81.28,0,"","","Forest","Arik","6/1/15",2,449443.193317,4395867.81266,865.033752441,1447700,-0.13887162487446,2.90643447684124,112.17
"360","S3","Downstream",111.76,0,"","","Forest","Arik","6/1/15",2,449441.371144,4395868.75652,865.033752441,1451700,-0.13887162487446,3.07822979660705,117.27
"361","S3","Downstream",86.36,0,"","","Forest","Arik","6/1/15",2,449438.037189,4395870.89005,860.666992188,1451700,-0.13887162487446,4.77267394564115,155.83
"362","S3","Downstream",40.64,0,"","","Forest","Arik","6/1/15",2,449430.208922,4395873.01729,861.456298828,1451700,-0.13887162487446,6.28862316790037,179.1
"363","S3","Downstream",35.56,0,"","","Forest","Arik","6/1/15",2,449428.464859,4395874.82315,861.456298828,1451700,-0.13887162487446,3.67343337181956,132.79
"364","S3","Downstream",381,0,"","","Forest","Arik","6/1/15",2,449427.247728,4395879.19487,856.718261719,1451700,-0.13887162487446,5.87530194199644,173.52
"365","S3","Downstream",233.68,0,"","","Forest","Arik","6/1/15",2,449422.015447,4395881.82248,856.896057129,1453300,-0.13887162487446,9.76818421436474,212.04
"366","S3","Downstream",45.72,0,"","","Forest","Arik","6/1/15",2,449418.974747,4395885.98632,856.896057129,1453300,-0.13887162487446,1.17190742352977,48.13
"367","S3","Downstream",199.136,20,"","","Forest","Arik","6/1/15",2,449413.96125,4395887.96453,853.866333008,1455300,-0.13887162487446,1.61217455076985,66.76
"368","S3","Downstream",157.48,0,"","","Forest","Arik","6/1/15",2,449411.433562,4395890.61064,853.866333008,1455300,-0.13887162487446,5.72217815392651,171.49
"369","S3","Downstream",1.778,30,"","","Forest","Arik","6/1/15",2,449409.356679,4395892.91638,853.866333008,1455300,-0.13887162487446,9.58402356738225,210.87
"370","S3","Downstream",87.122,30,"","","Forest","Arik","6/1/15",2,449405.614372,4395899.64884,851.369689941,1463800,-0.13887162487446,9.65258787060156,211.86
"371","S3","Downstream",93.726,10,"","","Forest","Arik","6/1/15",2,449400.945252,4395902.59352,851.369689941,1463800,-0.13887162487446,4.18835329310969,144.87
"372","S3","Downstream",82.55,50,"","","Forest","Arik","6/1/15",2,449397.382714,4395903.45284,852.402832031,1463800,-0.13887162487446,1.54092327551916,63.97
"373","S3","Downstream",134.112,20,"","","Forest","Arik","6/1/15",2,449391.909944,4395903.54492,852.402832031,1463800,-0.13887162487446,4.39266746770591,149.08
"374","S3","Downstream",96.52,0,"","","Forest","Arik","6/1/15",2,449388.242499,4395907.93489,849.59375,1466700,-0.13887162487446,5.69856576481834,171.69
"375","S3","Downstream",38.1,0,"","","Forest","Arik","6/1/15",2,449386.472033,4395909.52971,849.59375,1466700,-0.13887162487446,1.93707957491279,79.87
"376","S3","Downstream",43.18,0,"","","Forest","Arik","6/1/15",2,449380.862224,4395913.19249,849.59375,1466700,-0.13887162487446,8.70813144976273,204.85
"377","S3","Downstream",43.18,0,"","","Forest","Arik","6/1/15",2,449378.452365,4395914.55401,851.670349121,1467000,-0.13887162487446,8.89018128416501,206.34
"378","S3","Downstream",109.22,0,"","","Forest","Arik","6/1/15",2,449376.254606,4395920.91704,846.258789063,1467000,-0.13887162487446,8.22572400048375,200.74
"379","S3","Downstream",109.22,0,"","","Forest","Arik","6/1/15",2,449372.977864,4395925.54884,841.660217285,1467000,-0.13887162487446,8.6837690542452,204.67
"380","S3","Downstream",205.74,0,"","","Forest","Arik","6/1/15",2,449369.647778,4395928.34121,842.947631836,1467500,-0.13887162487446,1.40509036881849,58.33
"381","S3","Downstream",210.82,0,"","","Forest","Arik","6/1/15",2,449367.099868,4395929.8002,842.947631836,1467500,-0.13887162487446,7.02791621838696,188.8
"382","S3","Downstream",60.96,0,"","","Forest","Arik","6/1/15",2,449360.563652,4395927.94111,844.975585938,1467500,-0.13887162487446,4.82611881475896,157.48
"383","S3","Downstream",30.48,0,"","","Forest","Arik","6/1/15",2,449357.14549,4395927.78615,844.975585938,1467500,-0.13887162487446,9.20710805873387,208.83
"384","S3","Downstream",228.6,0,"","","Forest","Arik","6/1/15",2,449352.51851,4395931.94294,844.975585938,1468200,-0.13887162487446,7.72074504988268,196.08
"385","S3","Downstream",198.882,10,"","","Forest","Arik","6/1/15",2,449351.244077,4395936.39173,841.99609375,1468200,-0.13887162487446,6.89752862555906,187.36
"386","S3","Downstream",26.67,30,"","","Forest","Arik","6/1/15",2,449350.236576,4395939.90268,841.99609375,1468200,-0.13887162487446,7.04844170552678,189.06
"387","S3","Downstream",231.14,0,"","","Forest","Arik","6/1/15",2,449345.443088,4395945.11908,838.140380859,1470600,-0.13887162487446,9.26549284649082,209.45
"388","S3","Downstream",172.72,0,"","","Forest","Arik","6/1/15",2,449340.139012,4395948.23603,839.054748535,1564300,-0.13887162487446,3.89833139884286,142.25
"389","S3","Downstream",78.74,0,"","","Forest","Arik","6/1/15",2,449335.731472,4395950.80177,839.054748535,1564300,-0.13887162487446,8.79157028882764,211.02
"390","S3","Downstream",53.34,0,"","","Forest","Arik","6/1/15",2,449331.288056,4395951.1496,839.642578125,1567300,-0.13887162487446,1.06283902958967,44.67
"391","S3","Downstream",88.9,0,"","","Forest","Arik","6/1/15",2,449328.087956,4395952.14841,833.700256348,1567300,-0.13887162487446,5.78606456308626,177.68
"392","S3","Downstream",137.16,0,"","","Forest","Arik","6/1/15",2,449325.189116,4395952.18994,833.700256348,1567300,-0.13887162487446,1.08565142052248,45.69
"393","S3","Downstream",147.32,0,"","","Forest","Arik","6/1/15",2,449318.002022,4395955.70012,833.081420898,1567300,-0.13887162487446,9.44595844252035,216.35
"394","S3","Downstream",210.82,0,"","","Forest","Arik","6/1/15",2,449314.470203,4395957.18316,832.136352539,1567300,-0.13887162487446,4.57775808684528,156.97
"395","S3","Downstream",109.728,10,"","","Forest","Arik","6/1/15",2,449307.962324,4395958.59248,832.136352539,1577400,-0.13887162487446,8.51912854169495,209.41
"396","S3","Downstream",205.74,0,"","","Forest","Arik","6/1/15",2,449304.527126,4395957.65951,830.75201416,1578400,-0.13887162487446,1.29987371503375,55.35
"397","S3","Downstream",17.78,0,"","","Forest","Arik","6/1/15",2,449298.820986,4395962.34077,825.597717285,1578400,-0.13887162487446,7.83125279471278,203.06
"398","S3","Downstream",150.368,20,"","","Forest","Arik","6/1/15",2,449295.684149,4395964.2351,823.765136719,1579300,-0.13887162487446,5.0635860839393,166.52
"399","S3","Downstream",20.32,0,"MC","","Forest","Arik","6/1/15",2,449292.307405,4395964.75594,823.765136719,1579300,-0.13887162487446,7.66795054101385,201.47
"400","S3","Downstream",210.82,0,"MC","","Forest","Arik","6/1/15",2,449285.002239,4395966.91895,821.831848145,1579800,-0.13887162487446,4.99798204679973,165.38
"401","S3","Downstream",93.98,0,"MC","","Forest","Arik","6/1/15",2,449282.006334,4395966.34492,821.831848145,1579800,-0.13887162487446,6.05364437471144,182.14
"402","S3","Downstream",93.98,0,"","","Forest","Arik","6/1/15",2,449275.892834,4395962.11068,820.167175293,1579800,-0.13887162487446,1.08419620688073,45.76
"403","S3","Downstream",44.9834,23,"","","Forest","Arik","6/1/15",2,449273.635734,4395960.11642,825.530639648,1579800,-0.13887162487446,2.75933238631114,111.53
"404","S3","Downstream",91.44,0,"","","Forest","Arik","6/1/15",2,449270.27549,4395958.90328,824.588562012,1579800,-0.13887162487446,5.88574145361781,179.73
"405","S3","Downstream",109.22,0,"","","Forest","Arik","6/1/15",2,449263.678856,4395958.31939,824.588562012,1606300,-0.13887162487446,5.7321472291369,178.65
"406","S3","Downstream",33.02,0,"","","Forest","Arik","6/1/15",2,449260.747192,4395960.06287,825.77545166,1606300,-0.13887162487446,8.5420647689607,211.17
"407","S3","Downstream",140.462,30,"","","Forest","Arik","6/1/15",2,449255.219557,4395966.13425,820.617431641,1606300,-0.13887162487446,5.90778986969963,181.27
"408","S3","Downstream",81.28,0,"","","Forest","Arik","6/1/15",2,449254.096364,4395969.31822,820.617431641,1606300,-0.13887162487446,6.38699066685513,187.94
"409","S3","Downstream",40.64,20,"","","Forest","Arik","6/1/15",2,449253.971364,4395973.44445,816.595703125,1606300,-0.13887162487446,6.17180942813866,185.03
"410","S3","Downstream",112.014,10,"","","Forest","Arik","6/1/15",2,449253.339377,4395982.31844,814.247619629,1820500,-0.13887162487446,8.90760664269328,225.54
"411","S3","Downstream",140.97,50,"","","Forest","Arik","6/1/15",2,449251.543655,4395983.24908,816.712768555,1820500,-0.13887162487446,7.39084463985637,210.41
"412","S3","Downstream",58.42,0,"","","Forest","Arik","6/1/15",2,449246.23839,4395984.38491,816.712768555,1820500,-0.13887162487446,6.84595576860011,203.85
"413","S3","Downstream",246.38,0,"","","Forest","Arik","6/1/15",2,449244.877772,4395987.90908,813.227661133,1820500,-0.13887162487446,1.72053511813283,77.6
"414","S3","Downstream",93.98,0,"","","Forest","Arik","6/1/15",2,449241.042442,4395993.02677,817.344055176,1830400,-0.13887162487446,6.31728083826602,197.2
"415","S3","Downstream",40.64,0,"","","Forest","Arik","6/1/15",2,449238.816012,4395995.41701,817.344055176,1830400,-0.13887162487446,9.47384729119949,230.75
"416","S3","Downstream",50.8,0,"","","Forest","Arik","6/1/15",2,449236.529639,4395997.88145,812.597717285,1830400,-0.13887162487446,5.02225746121258,175.98
"417","S3","Downstream",139.7,0,"","","Forest","Arik","6/1/15",2,449234.569121,4396001.05075,812.597717285,1830400,-0.13887162487446,8.55123667907901,222.83
"418","S3","Downstream",63.5,0,"","","Forest","Arik","6/1/15",2,449232.50706,4396005.93852,818.446166992,1850800,-0.13887162487446,4.08711050800048,156.81
"419","S3","Downstream",65.024,60,"","","Forest","Arik","6/1/15",2,449231.457474,4396011.41319,812.65045166,1850800,-0.13887162487446,9.01398188294843,227.99
"420","S3","Downstream",182.88,0,"","","Forest","Arik","6/1/15",2,449231.034902,4396016.89492,807.026062012,1850800,-0.13887162487446,4.35837574186735,163.08
"421","S3","Downstream",174.244,30,"","","Forest","Arik","6/1/15",2,449226.354093,4396023.13621,807.026062012,1857300,-0.13887162487446,8.35601627430879,222.31
"422","S3","Downstream",62.992,60,"","","Forest","Arik","6/1/15",2,449222.066511,4396021.08856,812.162780762,1857300,-0.13887162487446,5.81577431946062,190.82
"423","S3","Downstream",176.784,20,"","","Forest","Arik","6/1/15",2,449219.914335,4396024.53084,807.085327148,1857300,-0.13887162487446,3.03841086779721,128.09
"424","S3","Downstream",71.628,40,"","","Forest","Arik","6/1/15",2,449218.28709,4396028.47488,807.085327148,1857300,-0.13887162487446,5.85359932761639,191.42
"425","S3","Downstream",33.02,0,"","","Forest","Arik","6/1/15",2,449218.28709,4396028.47488,807.085327148,1857300,-0.13887162487446,3.5072466537822,142.03
"426","S3","Downstream",191.008,20,"","","Forest","Arik","6/1/15",2,449214.437988,4396032.76091,812.591796875,1882500,-0.13887162487446,8.07960467762314,220.79
"427","S3","Downstream",139.7,0,"","","Forest","Arik","6/1/15",2,449211.404565,4396042.92949,805.078979492,1882500,-0.13887162487446,7.9730907001067,219.69
"428","S3","Downstream",43.18,50,"","","Forest","Arik","6/1/15",2,449210.048089,4396046.5704,805.078979492,1882500,-0.13887162487446,8.89357565529644,228.52
"429","S3","Downstream",241.3,0,"","","Forest","Arik","6/1/15",2,449208.4295,4396051.0316,805.078979492,1882500,-0.13887162487446,7.27717474661767,211.97
"430","S3","Downstream",335.28,0,"","","Forest","Arik","6/1/15",2,449204.631754,4396057.79383,806.547241211,1889100,-0.13887162487446,7.9056496724952,219.3
"431","S3","Downstream",96.52,0,"","","Forest","Arik","6/1/15",2,449202.054501,4396057.6941,806.547241211,1889100,-0.13887162487446,5.97723778476939,194.68
"432","S3","Downstream",84.582,10,"","","Forest","Arik","6/1/15",2,449200.32933,4396060.60613,806.547241211,1889100,-0.13887162487446,7.07558833458461,209.84
"433","S3","Downstream",144.78,0,"MC","","Forest","Arik","6/1/15",2,449198.461743,4396065.40628,802.950805664,1889100,-0.13887162487446,3.5155140014831,143.23
"434","S3","Downstream",149.352,40,"MC","","Forest","Arik","6/1/15",2,449197.249684,4396068.41981,807.590942383,1889100,-0.13887162487446,9.71975711919367,235.7
"435","S3","Downstream",188.976,20,"MC","","Forest","Arik","6/1/15",2,449195.957431,4396075.00566,803.605102539,1897900,-0.13887162487446,5.64065377088264,189.64
"436","S3","Downstream",175.26,0,"MC","","Forest","Arik","6/1/15",2,449193.660031,4396080.4777,799.536621094,1897900,-0.13887162487446,9.06392559967935,230.78
"437","S3","Downstream",111.76,0,"MC","","Forest","Arik","6/1/15",2,449192.77283,4396084.84871,799.536621094,1901200,-0.13887162487446,5.05463696899824,179.32
"438","S3","Downstream",233.68,0,"MC","","Forest","Arik","6/1/15",2,449188.057621,4396092.96811,799.170654297,1901200,-0.13887162487446,9.1196383938659,231.42
"439","S3","Downstream",48.26,0,"","","Forest","Arik","6/1/15",2,449185.281476,4396095.19739,799.170654297,1901200,-0.13887162487446,6.06298265513033,196.5
"440","S3","Downstream",124.46,0,"","","Forest","Arik","6/1/15",2,449182.44887,4396098.37714,796.144836426,1901700,-0.13887162487446,1.90575803723186,87.04
"441","S3","Downstream",78.74,0,"","","Forest","Arik","6/1/15",2,449177.079592,4396105.63436,798.360839844,1902700,-0.13887162487446,2.69117177440785,117.69
"442","S4","Upstream",25.4,0,"","","Forest","Arik","6/1/15",1,449175.214707,4396105.14845,798.360839844,66400,0.369530458620511,4.01596914674155,38.24
"443","S4","Upstream",57.15,70,"","","Forest","Arik","6/1/15",1,449175.214707,4396105.14845,798.360839844,66400,0.369530458620511,1.5843331834767,17.43
"444","S4","Upstream",55.88,0,"","","Forest","Arik","6/1/15",1,449169.105953,4396105.57787,800.649108887,66300,0.369530458620511,4.64815460075624,41.81
"445","S4","Upstream",58.674,30,"","","Forest","Arik","6/1/15",1,449163.935087,4396104.11858,800.649108887,66300,0.369530458620511,2.18339612428099,23.77
"446","S4","Upstream",55.88,0,"","","Forest","Arik","6/1/15",1,449156.17377,4396097.7117,802.930664063,66200,0.369530458620511,1.72387723438442,18.96
"447","S4","Upstream",66.04,60,"","","Forest","Arik","6/1/15",1,449153.971943,4396096.24521,806.123840332,66200,0.369530458620511,4.04173703445122,38.36
"448","S4","Upstream",69.088,20,"","","Forest","Arik","6/1/15",1,449151.7826,4396094.78707,808.156066895,66200,0.369530458620511,5.61207445454784,46.31
"449","S4","Upstream",69.342,30,"","","Forest","Arik","6/1/15",1,449145.822749,4396093.21058,808.156066895,66100,0.369530458620511,1.27062689745799,13.8
"450","S4","Upstream",43.18,0,"","","Forest","Arik","6/1/15",1,449140.758846,4396092.00987,810.789550781,66100,0.369530458620511,8.37985841766931,55.14
"451","S4","Upstream",48.26,0,"","","Forest","Arik","6/1/15",1,449136.260439,4396093.46465,810.789550781,66100,0.369530458620511,5.03757705097087,43.71
