"","stream_segment_ID","direction","flowing_width","percent_nonflow","code","notes","environment","measurer_name","date","stream_order","UTM_X","UTM_Y","elev_m","acc_m2","slopes","r_param","w_model"
"279","S6","Upstream",25.4,0,"","","Forest","Eric","09/27/15",1,673451.218528,3989907.38413,558,50472,0.134833245265266,7.25171197904274,47.3
"280","S6","Upstream",12.7,0,"","","Forest","Eric","09/27/15",1,673448.100743,3989909.60884,559,50256,0.134833245265266,2.26273348019458,22.83
"289","S6","Upstream",15.24,0,"","","Forest","Eric","09/27/15",1,673415.277959,3989921.00112,562,47916,0.134833245265266,5.23389376467094,39.89
"291","S6","Upstream",48.26,0,"","","Forest","Eric","09/27/15",1,673411.440905,3989925.85191,563,47448,0.134833245265266,1.39032069896348,14.09
"292","S6","Upstream",50.8,0,"","","Forest","Eric","09/27/15",1,673411.014799,3989928.9947,563,47448,0.134833245265266,6.24793808045797,43.28
"293","S6","Upstream",43.18,0,"","","Forest","Eric","09/27/15",1,673408.66458,3989931.89615,564,47448,0.134833245265266,5.56073410110548,40.96
"294","S6","Upstream",10.16,0,"","","Forest","Eric","09/27/15",1,673409.715329,3989936.18792,564,41832,0.134833245265266,7.94717198633589,45.39
"296","S6","Upstream",50.8,0,"","","Forest","Eric","09/27/15",1,673403.245987,3989940.81553,564,41292,0.134833245265266,7.6687957176473,44.55
"298","S6","Upstream",50.8,0,"","","Forest","Eric","09/27/15",1,673400.082366,3989947.69843,566,40500,0.134833245265266,2.92057903064415,25.77
"301","S6","Upstream",35.56,0,"","","Forest","Eric","09/27/15",1,673399.053694,3989961.21354,569,39204,0.134833245265266,2.1822745334357,20.07
"302","S6","Upstream",43.18,0,"","","Forest","Eric","09/27/15",1,673395.723764,3989964.05833,569,38880,0.134833245265266,3.50518666696735,28.89
"303","S6","Upstream",55.88,0,"","","Forest","Eric","09/27/15",1,673392.276781,3989968.00947,570,38880,0.134833245265266,5.48263487173244,37.53
"304","S6","Upstream",58.42,0,"","","Forest","Eric","09/27/15",1,673387.917346,3989968.63831,570,38844,0.134833245265266,9.6757534602657,47.11
"305","S6","Upstream",87.122,30,"","","Forest","Eric","09/27/15",1,673385.907014,3989973.11405,570,38844,0.134833245265266,3.67328532226384,29.79
"306","S6","Upstream",34.544,20,"","","Forest","Eric","09/27/15",1,673381.724045,3989974.61012,572,38664,0.134833245265266,5.62516378751025,37.92
"307","S6","Upstream",50.292,10,"","","Forest","Eric","09/27/15",1,673377.575943,3989975.86996,572,38664,0.134833245265266,8.06152558093891,44.19
"308","S6","Upstream",26.416,20,"","","Forest","Eric","09/27/15",1,673373.181314,3989976.77933,576,27576,0.134833245265266,6.09335713414475,34.33
"309","S6","Upstream",50.8,20,"","","Forest","Eric","09/27/15",1,673369.92951,3989980.12285,575,27576,0.134833245265266,8.26169312535785,38.83
"310","S6","Upstream",54.864,20,"","","Forest","Eric","09/27/15",1,673366.462591,3989982.2519,575,27576,0.134833245265266,9.14800492301583,40.21
"311","S6","Upstream",101.6,0,"","","Forest","Eric","09/27/15",1,673362.3466,3989983.84376,579,26820,0.134833245265266,6.87785014649853,35.78
"313","S6","Upstream",10.16,0,"","","Forest","Eric","09/27/15",1,673354.059475,3989986.66648,580,26820,0.134833245265266,4.96499947784469,30.69
"314","S6","Upstream",10.668,40,"","","Forest","Eric","09/27/15",1,673348.923198,3989988.73113,580,23004,0.134833245265266,8.14113320922479,35.87
"315","S6","Upstream",15.24,50,"","","Forest","Eric","09/27/15",1,673345.055965,3989989.44841,582,23004,0.134833245265266,5.70622262707911,30.93
"316","S6","Upstream",17.78,0,"","","Forest","Eric","09/27/15",1,673341.400936,3989992.23463,581,22860,0.134833245265266,3.78138536959887,24.55
"318","S6","Upstream",48.26,0,"","","Forest","Eric","09/27/15",1,673332.623385,3989994.68,584,22356,0.134833245265266,7.11895791720599,33.69
"319","S6","Upstream",38.608,20,"","","Forest","Eric","09/27/15",1,673328.225968,3989994.09391,584,12636,0.134833245265266,7.43386084772646,27.16
"320","S6","Upstream",46.736,20,"","","Forest","Eric","09/27/15",1,673322.983896,3989994.73054,586,12384,0.134833245265266,2.98385432781652,16.35
"321","S6","Upstream",36.576,20,"","","Forest","Eric","09/27/15",1,673318.893394,3989996.32868,589,12384,0.134833245265266,3.24197657615878,17.34
"322","S6","Upstream",20.32,20,"","Stream ends below channel head, which is slightly below Road 1","Forest","Eric","09/27/15",1,673314.353007,3989997.94646,590,11268,0.134833245265266,8.01139200152829,26.65
"323","S7","Downstream",88.9,0,"","No more flags, pacing 5 m","Forest","Eric","09/27/15",2,673566.109732,3989886.86606,547,412416,-0.0404601554579918,6.36605891934596,110.69
"324","S7","Downstream",114.3,0,"","Wide, deep, stagnant stream, high suspended sediment, no rocks","Forest","Eric","09/27/15",2,673568.055856,3989891.87551,547,412416,-0.0404601554579918,4.51838363311253,94.07
"325","S7","Downstream",132.08,0,"","","Forest","Eric","09/27/15",2,673569.623792,3989896.85195,547,413172,-0.0404601554579918,1.10006326274015,30.99
"326","S7","Downstream",96.52,0,"","","Forest","Eric","09/27/15",2,673573.952459,3989900.15333,547,413172,-0.0404601554579918,5.17621236736886,100.91
"327","S7","Downstream",121.92,0,"","","Forest","Eric","09/27/15",2,673577.466629,3989904.13952,547,413748,-0.0404601554579918,7.05501004145481,115.48
"328","S7","Downstream",58.42,0,"","","Forest","Eric","09/27/15",2,673580.48089,3989908.3724,547,413748,-0.0404601554579918,3.91022825520486,86.83
"329","S7","Downstream",152.4,0,"","","Forest","Eric","09/27/15",2,673579.241439,3989912.99043,545,413820,-0.0404601554579918,2.71151059237309,68.15
"330","S7","Downstream",55.88,0,"","","Forest","Eric","09/27/15",2,673578.158387,3989918.21349,546,414720,-0.0404601554579918,5.352492302889,102.7
"331","S7","Downstream",127,0,"","","Forest","Eric","09/27/15",2,673582.852957,3989920.67402,546,414720,-0.0404601554579918,2.06542274402454,55.11
"332","S7","Downstream",137.16,0,"","","Forest","Eric","09/27/15",2,673585.14833,3989925.79759,547,414828,-0.0404601554579918,5.28421229915693,102.08
"333","S7","Downstream",129.54,0,"","","Forest","Eric","09/27/15",2,673588.658841,3989929.49872,547,420300,-0.0404601554579918,9.37514835922047,128.13
"334","S7","Downstream",83.82,0,"","","Forest","Eric","09/27/15",2,673589.854366,3989935.50656,549,420300,-0.0404601554579918,3.92205767915584,87.53
"336","S7","Downstream",142.24,0,"","","Forest","Eric","09/27/15",2,673598.945232,3989939.78959,546,421056,-0.0404601554579918,2.22172628249973,58.85
"337","S7","Downstream",102.87,10,"","","Forest","Eric","09/27/15",2,673603.713623,3989941.16999,545,421056,-0.0404601554579918,6.97228386742063,115.78
"338","S7","Downstream",195.58,0,"","","Forest","Eric","09/27/15",2,673608.851994,3989938.88157,546,421092,-0.0404601554579918,4.69390980084427,96.79
"339","S7","Downstream",233.68,0,"","","Forest","Eric","09/27/15",2,673614.687413,3989940.31606,546,421704,-0.0404601554579918,3.74244568985887,85.22
"340","S7","Downstream",142.24,0,"","","Forest","Eric","09/27/15",2,673620.123528,3989942.01943,544,425520,-0.0404601554579918,8.36199097870849,124.16
"341","S7","Downstream",114.3,0,"","","Forest","Eric","09/27/15",2,673624.024133,3989945.28295,544,435960,-0.0404601554579918,8.42622008197941,125.72
"342","S7","Downstream",195.58,0,"","","Forest","Eric","09/27/15",2,673629.798865,3989945.96271,544,436140,-0.0404601554579918,2.20833003777079,59.38
"343","S7","Downstream",233.68,0,"","","Forest","Eric","09/27/15",2,673634.175613,3989947.98049,543,441432,-0.0404601554579918,5.97388116992079,110.74
"344","S7","Downstream",142.24,0,"","","Forest","Eric","09/27/15",2,673639.093722,3989947.45738,547,441432,-0.0404601554579918,9.5412747610826,131.43
"345","S7","Downstream",144.78,0,"","","Forest","Eric","09/27/15",2,673643.417795,3989951.25689,545,442332,-0.0404601554579918,2.66465912316926,69.08
"347","S7","Downstream",112.014,10,"","","Forest","Eric","09/27/15",2,673649.146678,3989959.65551,545,443160,-0.0404601554579918,2.00854039774276,55.25
"348","S7","Downstream",98.298,10,"","","Forest","Eric","09/27/15",2,673647.359839,3989964.8774,543,444204,-0.0404601554579918,8.22238348727114,125.65
"349","S7","Downstream",12.7,0,"","","Forest","Eric","09/27/15",2,673644.747597,3989969.45502,542,444204,-0.0404601554579918,2.28294005477801,61.43
"350","S7","Downstream",33.02,0,"","","Forest","Eric","09/27/15",2,673650.594304,3989971.23313,542,445212,-0.0404601554579918,8.55648331670091,127.45
"351","S7","Downstream",91.44,0,"","","Forest","Eric","09/27/15",2,673655.932194,3989972.11479,542,445212,-0.0404601554579918,4.37400539917871,95.32
"352","S7","Downstream",63.5,0,"","","Forest","Eric","09/27/15",2,673658.736329,3989975.89508,540,446940,-0.0404601554579918,6.48656708979979,115.26
"353","S7","Downstream",34.29,10,"","","Forest","Eric","09/27/15",2,673663.612676,3989972.97391,540,446940,-0.0404601554579918,7.67479781410657,122.96
"355","S7","Downstream",27.94,0,"","","Forest","Eric","09/27/15",2,673672.961682,3989976.28875,540,448956,-0.0404601554579918,6.23400879278779,113.57
"356","S7","Downstream",43.18,0,"","","Forest","Eric","09/27/15",2,673674.787976,3989980.62244,539,448956,-0.0404601554579918,7.27605771762319,120.8
"357","S7","Downstream",61.722,10,"","","Forest","Eric","09/27/15",2,673678.281883,3989982.51922,539,448956,-0.0404601554579918,8.96613512770273,129.83
"358","S7","Downstream",42.672,20,"","","Forest","Eric","09/27/15",2,673685.309526,3989984.79761,539,451548,-0.0404601554579918,9.52291210880503,132.57
"359","S7","Downstream",35.56,30,"","","Forest","Eric","09/27/15",2,673689.935371,3989985.66419,539,451548,-0.0404601554579918,8.02384841698222,125.43
"360","S7","Downstream",20.32,20,"","","Forest","Eric","09/27/15",2,673695.069962,3989987.64441,538,452052,-0.0404601554579918,6.04155598557554,112.36
"361","S7","Downstream",160.02,0,"","","Forest","Eric","09/27/15",2,673699.106668,3989989.62686,539,466704,-0.0404601554579918,1.9045380030293,53.88
"362","S7","Downstream",96.52,0,"","","Forest","Eric","09/27/15",2,673704.554331,3989990.94975,539,466920,-0.0404601554579918,6.55133555387147,117.8
"363","S7","Downstream",16.51,50,"","","Forest","Eric","09/27/15",2,673709.492166,3989990.1625,539,466920,-0.0404601554579918,1.29488422162831,37.93
"364","S7","Downstream",93.98,50,"","","Forest","Eric","09/27/15",2,673710.951046,3989994.41457,538,466920,-0.0404601554579918,7.72558817011304,125.47
"365","S7","Downstream",54.864,10,"","","Forest","Eric","09/27/15",2,673713.864828,3989998.72353,537,466956,-0.0404601554579918,2.45884737279266,66.41
"366","S7","Downstream",33.02,0,"","","Forest","Eric","09/27/15",2,673715.386107,3990003.21977,537,466956,-0.0404601554579918,7.93886012234725,126.69
"367","S7","Downstream",261.62,0,"","","Forest","Eric","09/27/15",2,673719.792976,3990006.96812,537,467964,-0.0404601554579918,7.31267045531422,123.09
"368","S7","Downstream",132.588,40,"","","Forest","Eric","09/27/15",2,673720.390826,3990012.28795,535,468216,-0.0404601554579918,9.30017955065705,133.59
"369","S7","Downstream",88.9,0,"","","Forest","Eric","09/27/15",2,673724.346969,3990013.29498,536,468216,-0.0404601554579918,1.59787074918859,46.18
"370","S7","Downstream",63.5,0,"","","Forest","Eric","09/27/15",2,673727.004056,3990008.31164,536,468324,-0.0404601554579918,8.84668246936053,131.53
"371","S7","Downstream",99.568,30,"","","Forest","Eric","09/27/15",2,673732.29764,3990008.86686,536,468396,-0.0404601554579918,3.41193850128911,83.88
"378","S8","Upstream",134.62,0,"","Lots of flow, very windy in a floodplain. Grassy banks but under trees","Forest","Eric","09/27/15",3,673759.12147,3990027.78484,537,662760,0.0604372595712827,8.84773176210001,149.68
"379","S8","Upstream",167.64,0,"","","Forest","Eric","09/27/15",3,673755.049142,3990028.74824,536,662760,0.0604372595712827,1.28839650913142,40.48
"380","S8","Upstream",132.08,0,"","","Forest","Eric","09/27/15",3,673750.444566,3990027.73301,536,662760,0.0604372595712827,5.82662598183379,126.75
"381","S8","Upstream",127,0,"","","Forest","Eric","09/27/15",3,673745.68525,3990028.34543,537,659448,0.0604372595712827,4.25482723978348,107.25
"382","S8","Upstream",101.6,0,"","","Forest","Eric","09/27/15",3,673743.650969,3990032.3059,538,658620,0.0604372595712827,3.56337428931147,96.01
"383","S8","Upstream",134.62,0,"","","Forest","Eric","09/27/15",3,673746.307086,3990036.27073,538,658620,0.0604372595712827,5.09628500510007,118.39
"384","S8","Upstream",83.82,0,"","","Forest","Eric","09/27/15",3,673751.135405,3990036.12867,537,658620,0.0604372595712827,4.74652774073184,114.01
"385","S8","Upstream",165.1,0,"","","Forest","Eric","09/27/15",3,673755.7665,3990037.31101,536,658584,0.0604372595712827,5.74774870439433,125.62
"386","S8","Upstream",81.28,0,"","","Forest","Eric","09/27/15",3,673760.15137,3990036.21308,536,662760,0.0604372595712827,6.42710289102979,132.47
"387","S8","Upstream",121.92,0,"","","Forest","Eric","09/27/15",3,673764.249893,3990038.45382,536,662760,0.0604372595712827,8.55127333523706,147.96
"388","S8","Upstream",218.44,0,"","","Forest","Eric","09/27/15",3,673765.484759,3990043.12417,539,658584,0.0604372595712827,5.98361371620558,127.99
"389","S8","Upstream",106.68,0,"","","Forest","Eric","09/27/15",3,673761.567279,3990046.06683,537,658440,0.0604372595712827,5.70975625514984,125.22
"390","S8","Upstream",74.676,40,"","","Forest","Eric","09/27/15",3,673758.644675,3990050.05253,538,658404,0.0604372595712827,4.14963356289081,105.61
"391","S8","Upstream",241.3,0,"","","Forest","Eric","09/27/15",3,673756.727906,3990054.20965,539,658404,0.0604372595712827,5.08016394195147,118.18
"392","S8","Upstream",271.78,0,"","","Forest","Eric","09/27/15",3,673755.502821,3990059.16309,539,658368,0.0604372595712827,6.09134465595707,129.02
"393","S8","Upstream",142.24,0,"","","Forest","Eric","09/27/15",3,673753.623008,3990063.53868,537,658368,0.0604372595712827,9.90549747832119,154.74
"394","S8","Upstream",101.6,0,"","","Forest","Eric","09/27/15",3,673749.401479,3990064.2542,538,658368,0.0604372595712827,5.22463790979236,119.88
"395","S8","Upstream",99.06,0,"","","Forest","Eric","09/27/15",3,673746.534166,3990067.18759,539,658224,0.0604372595712827,5.80041990289465,126.14
"396","S8","Upstream",81.28,20,"","","Forest","Eric","09/27/15",3,673742.354039,3990068.62962,539,658224,0.0604372595712827,8.09059767564759,144.69
"397","S8","Upstream",182.88,0,"","","Forest","Eric","09/27/15",3,673739.518234,3990072.2385,539,658116,0.0604372595712827,4.20121858408675,106.37
"398","S8","Upstream",99.06,0,"","","Forest","Eric","09/27/15",3,673736.167719,3990070.65405,538,658116,0.0604372595712827,7.60261431196705,141.4
"399","S8","Upstream",76.2,0,"","","Forest","Eric","09/27/15",3,673734.83963,3990066.65327,538,658116,0.0604372595712827,9.03076162119396,150.26
"400","S8","Upstream",142.24,0,"","","Forest","Eric","09/27/15",3,673731.354328,3990066.27171,539,658116,0.0604372595712827,6.42583482852206,132.08
"401","S8","Upstream",121.92,0,"","","Forest","Eric","09/27/15",3,673732.345492,3990061.48254,539,658224,0.0604372595712827,3.46606717025861,94.24
"402","S8","Upstream",139.7,0,"","","Forest","Eric","09/27/15",3,673730.049627,3990058.65594,539,658224,0.0604372595712827,3.21724160504527,89.56
"403","S8","Upstream",104.14,50,"","","Forest","Eric","09/27/15",3,673725.97654,3990056.23694,539,654696,0.0604372595712827,1.50032858061604,46.83
"404","S8","Upstream",223.52,0,"","","Forest","Eric","09/27/15",3,673722.503461,3990057.68611,539,654696,0.0604372595712827,7.87454679142684,142.96
"405","S8","Upstream",157.48,0,"","","Forest","Eric","09/27/15",3,673721.096927,3990063.09152,539,654696,0.0604372595712827,4.45224478235468,109.77
"406","S8","Upstream",78.74,0,"","","Forest","Eric","09/27/15",3,673720.36086,3990067.80729,539,655884,0.0604372595712827,2.13152262102813,64.77
"407","S8","Upstream",96.52,0,"","","Forest","Eric","09/27/15",3,673716.420452,3990067.43137,539,654696,0.0604372595712827,8.0345197992865,144.02
"408","S8","Upstream",62.23,30,"","","Forest","Eric","09/27/15",3,673712.755954,3990069.35284,540,654660,0.0604372595712827,2.12476555607282,64.55
"409","S8","Upstream",69.342,30,"","","Forest","Eric","09/27/15",3,673708.164432,3990069.85918,540,654156,0.0604372595712827,2.12840807135217,64.63
"410","S8","Upstream",78.74,0,"","","Forest","Eric","09/27/15",3,673707.073935,3990072.45145,540,654156,0.0604372595712827,5.36225426546298,121.14
"411","S8","Upstream",154.94,0,"","","Forest","Eric","09/27/15",3,673708.108826,3990075.77899,540,654156,0.0604372595712827,6.26929549244232,130.35
"412","S8","Upstream",162.56,0,"","","Forest","Eric","09/27/15",3,673703.85488,3990076.72561,540,653796,0.0604372595712827,9.22013747366145,150.87
"413","S8","Upstream",185.42,0,"","","Forest","Eric","09/27/15",3,673699.650706,3990075.54166,540,653796,0.0604372595712827,4.53691611113027,110.88
"414","S8","Upstream",170.18,0,"","","Forest","Eric","09/27/15",3,673697.198044,3990074.8928,540,653796,0.0604372595712827,9.45315177505836,152.08
"415","S8","Upstream",30.48,0,"","","Forest","Eric","09/27/15",3,673693.708436,3990074.79705,539,653364,0.0604372595712827,2.20346703566611,66.54
"416","S8","Upstream",71.12,0,"","","Forest","Eric","09/27/15",3,673689.317673,3990074.75592,540,653256,0.0604372595712827,5.4407223216258,121.94
"417","S8","Upstream",137.16,0,"","","Forest","Eric","09/27/15",3,673686.801003,3990077.8896,541,653256,0.0604372595712827,5.59872643928975,123.65
"418","S8","Upstream",91.44,40,"","","Forest","Eric","09/27/15",3,673683.078568,3990079.88807,541,642276,0.0604372595712827,6.50780538655818,131.5
"419","S8","Upstream",114.3,0,"","","Forest","Eric","09/27/15",3,673678.331197,3990079.50772,540,642276,0.0604372595712827,7.62580623337999,140.16
"420","S8","Upstream",139.7,0,"","","Forest","Eric","09/27/15",3,673675.918421,3990083.36227,541,642276,0.0604372595712827,2.00359846325591,60.86
"421","S8","Upstream",111.76,0,"","","Forest","Eric","09/27/15",3,673675.165221,3990088.1252,541,641700,0.0604372595712827,5.75131521676667,124.34
"422","S8","Upstream",78.74,0,"","","Forest","Eric","09/27/15",3,673671.914124,3990091.25122,541,641700,0.0604372595712827,6.97040720121004,135.27
"423","S8","Upstream",114.3,0,"","","Forest","Eric","09/27/15",3,673667.006522,3990091.3205,541,641628,0.0604372595712827,8.13731974922121,143.49
"424","S8","Upstream",88.9,0,"","","Forest","Eric","09/27/15",3,673662.162935,3990090.03689,542,639972,0.0604372595712827,7.67519531957805,140.3
"425","S8","Upstream",134.62,0,"","","Forest","Eric","09/27/15",3,673658.268157,3990092.18655,542,638208,0.0604372595712827,1.33694507903419,41.4
"426","S8","Upstream",57.15,50,"","","Forest","Eric","09/27/15",3,673656.808695,3990096.58923,542,638208,0.0604372595712827,4.97955591836944,115.49
"427","S8","Upstream",85.344,40,"","","Forest","Eric","09/27/15",3,673656.814305,3990101.68159,543,638208,0.0604372595712827,7.11453299107961,136.08
"428","S8","Upstream",162.56,0,"","","Forest","Eric","09/27/15",3,673653.589372,3990104.26068,542,636660,0.0604372595712827,2.77941054175608,79.43
"429","S8","Upstream",64.77,50,"","","Forest","Eric","09/27/15",3,673652.951905,3990109.13798,542,636660,0.0604372595712827,1.49015873158351,46.02
"430","S8","Upstream",142.24,0,"","","Forest","Eric","09/27/15",3,673650.475824,3990113.81896,544,636660,0.0604372595712827,5.23387908795848,118.37
"431","S8","Upstream",77.724,10,"","","Forest","Eric","09/27/15",3,673646.220614,3990112.60938,545,636264,0.0604372595712827,5.4385540720541,120.63
"432","S8","Upstream",51.816,40,"","","Forest","Eric","09/27/15",3,673641.774733,3990112.01629,544,636264,0.0604372595712827,4.85308278538287,113.79
"433","S8","Upstream",200.66,0,"","","Forest","Eric","09/27/15",3,673638.354095,3990112.74894,544,631692,0.0604372595712827,6.42855483782478,129.92
"434","S8","Upstream",154.94,0,"","","Forest","Eric","09/27/15",3,673633.497015,3990114.34608,545,631656,0.0604372595712827,1.28100714483298,39.51
"435","S8","Upstream",141.732,40,"","","Forest","Eric","09/27/15",3,673630.235044,3990117.50364,545,631008,0.0604372595712827,4.93502019508742,114.42
"436","S8","Upstream",157.48,0,"","","Forest","Eric","09/27/15",3,673626.604759,3990117.29393,545,631008,0.0604372595712827,5.56013259268366,121.52
"437","S8","Upstream",162.56,0,"","","Forest","Eric","09/27/15",3,673624.352793,3990116.28738,545,631008,0.0604372595712827,8.44307529507205,144.38
"438","S8","Upstream",154.94,0,"","","Forest","Eric","09/27/15",3,673620.346118,3990118.57678,546,630720,0.0604372595712827,4.77995856967755,112.47
"439","S8","Upstream",264.16,0,"","","Forest","Eric","09/27/15",3,673616.046701,3990116.14458,545,629784,0.0604372595712827,7.1576928710565,135.67
"440","S8","Upstream",79.248,40,"","","Forest","Eric","09/27/15",3,673611.814214,3990113.94643,545,629784,0.0604372595712827,6.00918559939601,125.94
"441","S8","Upstream",92.964,40,"","","Forest","Eric","09/27/15",3,673606.471022,3990113.86052,546,629280,0.0604372595712827,6.75246303365566,132.45
"442","S8","Upstream",81.788,30,"","","Forest","Eric","09/27/15",3,673601.686271,3990114.08087,548,627408,0.0604372595712827,2.76997599308379,78.77
"443","S8","Upstream",93.98,0,"","","Forest","Eric","09/27/15",3,673597.547867,3990116.75986,551,627264,0.0604372595712827,3.64076396333985,95.48
"444","S8","Upstream",114.3,40,"","","Forest","Eric","09/27/15",3,673594.057066,3990120.07205,547,627264,0.0604372595712827,6.78013350861147,132.51
"445","S8","Upstream",195.58,0,"","","Forest","Eric","09/27/15",3,673590.877595,3990123.3884,547,626832,0.0604372595712827,5.28940923837945,118.26
"446","S8","Upstream",109.22,0,"","","Forest","Eric","09/27/15",3,673589.052473,3990127.42829,547,626832,0.0604372595712827,3.58590053254738,94.52
"447","S8","Upstream",58.42,0,"","","Forest","Eric","09/27/15",3,673585.324778,3990130.87873,549,625176,0.0604372595712827,3.16571217472665,86.75
"448","S8","Upstream",119.126,30,"","","Forest","Eric","09/27/15",3,673580.384172,3990131.84266,549,625176,0.0604372595712827,2.09071060852148,62.51
"449","S8","Upstream",194.31,10,"","","Forest","Eric","09/27/15",3,673575.671597,3990131.50446,548,621432,0.0604372595712827,6.72923500929028,131.59
"450","S8","Upstream",64.008,40,"","","Forest","Eric","09/27/15",3,673572.599929,3990134.78477,554,621432,0.0604372595712827,6.37760225846432,128.62
"451","S8","Upstream",116.84,0,"","","Forest","Eric","09/27/15",3,673573.164511,3990139.92659,551,619884,0.0604372595712827,2.15396609716117,63.93
"452","S8","Upstream",95.25,50,"","","Forest","Eric","09/27/15",3,673574.920817,3990144.43599,550,619884,0.0604372595712827,6.20232025138102,126.92
"453","S8","Upstream",167.64,0,"","","Forest","Eric","09/27/15",3,673579.037948,3990146.31888,550,619884,0.0604372595712827,4.37094673374668,106.26
"454","S8","Upstream",56.896,20,"","","Forest","Eric","09/27/15",3,673579.641278,3990150.57752,550,616860,0.0604372595712827,9.60563283669762,149.25
"455","S8","Upstream",80.772,40,"","","Forest","Eric","09/27/15",3,673574.878807,3990151.12138,550,616860,0.0604372595712827,4.44286960898899,107.04
"456","S8","Upstream",165.1,0,"","","Forest","Eric","09/27/15",3,673570.999331,3990153.91216,551,614088,0.0604372595712827,9.74776298343204,149.66
"457","S8","Upstream",124.46,0,"","","Forest","Eric","09/27/15",3,673566.667113,3990154.96373,551,614088,0.0604372595712827,2.26320200972259,66.43
"458","S8","Upstream",185.42,0,"","","Forest","Eric","09/27/15",3,673561.956217,3990154.7463,551,614088,0.0604372595712827,3.02602872857824,83.4
"459","S8","Upstream",152.4,0,"","","Forest","Eric","09/27/15",3,673558.849187,3990157.75092,554,614088,0.0604372595712827,7.2950935268309,135.3
"460","S8","Upstream",210.312,10,"","","Forest","Eric","09/27/15",3,673558.308787,3990162.11665,553,614016,0.0604372595712827,5.78201634902507,122.45
"461","S8","Upstream",165.1,0,"","","Forest","Eric","09/27/15",3,673557.020819,3990167.42101,553,613980,0.0604372595712827,4.04236522037536,101.08
"462","S8","Upstream",152.4,0,"","","Forest","Eric","09/27/15",3,673558.325488,3990171.98884,554,613764,0.0604372595712827,1.27922622300684,39.03
"463","S8","Upstream",101.6,0,"","","Forest","Eric","09/27/15",3,673557.64431,3990176.56819,554,613764,0.0604372595712827,7.90537010668777,139.45
"464","S8","Upstream",38.1,0,"","","Forest","Eric","09/27/15",3,673558.30515,3990182.06559,554,613764,0.0604372595712827,6.12894903356209,125.74
"465","S8","Upstream",132.08,0,"","End floodplain","Forest","Eric","09/27/15",3,673561.753476,3990184.34053,554,612468,0.0604372595712827,3.49854374257848,92.14
"466","S8","Upstream",220.98,0,"20","","Forest","Eric","09/27/15",3,673563.703158,3990187.4449,554,612468,0.0604372595712827,4.49144753022119,107.39
"467","S8","Upstream",203.2,0,"","","Forest","Eric","09/27/15",3,673559.217265,3990190.14589,556,612432,0.0604372595712827,9.04321062704548,145.97
"468","S8","Upstream",185.42,0,"","","Forest","Eric","09/27/15",3,673558.311047,3990194.60126,556,612432,0.0604372595712827,2.17577162873931,64.18
"469","S8","Upstream",180.34,0,"10","","Forest","Eric","09/27/15",3,673561.293961,3990198.10396,553,612180,0.0604372595712827,7.96435290551744,139.68
"470","S8","Upstream",119.38,0,"30","","Forest","Eric","09/27/15",3,673563.193152,3990202.19725,556,612180,0.0604372595712827,5.26250172406435,116.83
"471","S8","Upstream",243.84,0,"","","Forest","Eric","09/27/15",3,673564.815029,3990206.11625,556,601128,0.0604372595712827,2.38544572447427,68.82
"472","S8","Upstream",74.93,50,"","","Forest","Eric","09/27/15",3,673569.417956,3990208.16701,557,601128,0.0604372595712827,7.96910733683035,138.67
"473","S8","Upstream",56.896,60,"","","Forest","Eric","09/27/15",3,673571.556434,3990212.7479,557,600948,0.0604372595712827,3.2492045070976,86.96
"474","S8","Upstream",259.08,0,"","","Forest","Eric","09/27/15",3,673574.703894,3990215.47312,556,600840,0.0604372595712827,3.3328272535,88.49
"475","S8","Upstream",35.56,0,"","","Forest","Eric","09/27/15",3,673577.066394,3990219.52332,556,600840,0.0604372595712827,1.45557660842314,43.99
"476","S8","Upstream",177.8,0,"","","Forest","Eric","09/27/15",3,673580.094269,3990222.20178,563,599940,0.0604372595712827,2.35940500372089,68.14
"477","S8","Upstream",177.8,0,"","","Forest","Eric","09/27/15",3,673578.778487,3990226.49757,561,599040,0.0604372595712827,5.33939968631603,116.65
"478","S8","Upstream",78.74,0,"","","Forest","Eric","09/27/15",3,673574.674224,3990229.28978,557,599040,0.0604372595712827,8.37539071659558,140.95
"479","S8","Upstream",46.736,20,"","","Forest","Eric","09/27/15",3,673573.825023,3990234.07911,559,598428,0.0604372595712827,8.83544575283304,143.49
"480","S8","Upstream",210.82,0,"","","Forest","Eric","09/27/15",3,673576.307158,3990238.84249,561,598392,0.0604372595712827,4.72096303873695,109.37
"481","S8","Upstream",127,0,"","","Forest","Eric","09/27/15",3,673573.128361,3990241.10711,561,598392,0.0604372595712827,8.32185360463336,140.57
"482","S8","Upstream",154.94,0,"","","Forest","Eric","09/27/15",3,673570.161614,3990244.5118,559,596412,0.0604372595712827,2.97689443547279,81.46
"483","S8","Upstream",132.08,0,"","","Forest","Eric","09/27/15",3,673568.8662,3990248.21603,559,596412,0.0604372595712827,7.26955056539737,133.51
"484","S8","Upstream",112.776,60,"","","Forest","Eric","09/27/15",3,673566.549416,3990253.36385,561,595584,0.0604372595712827,5.58262162446044,118.94
"485","S8","Upstream",78.74,0,"","","Forest","Eric","09/27/15",3,673566.908303,3990258.22814,563,593460,0.0604372595712827,3.68875150522217,94.18
"486","S8","Upstream",142.24,30,"","","Forest","Eric","09/27/15",3,673563.04119,3990260.90675,561,593460,0.0604372595712827,9.57478712499142,146.76
