"","stream_segment_ID","direction","flowing_width","percent_nonflow","code","notes","environment","measurer_name","date","stream_order","UTM_X","UTM_Y","elev_m","acc_m2","slopes","r_param","w_model"
"476","S32","Upstream",12.7,0,"","","Meadow","Arik","5/29/2015",1,732070.946311,4367184.28382,2350.75952148,18800,0.060704507034542,4.9431858996395,27.49
"477","S32","Upstream",12.7,0,"","","Meadow","Arik","5/29/2015",1,732066.616497,4367181.76142,2350.75952148,18700,0.060704507034542,5.12667835177854,27.93
"478","S33","Upstream",45.72,0,"","","Meadow","Arik","5/29/2015",1,732082.731099,4367194.68889,2349.06811523,18900,0.104107835046743,3.42496596951969,21.52
"479","S33","Upstream",22.86,0,"","","Meadow","Arik","5/29/2015",1,732084.12869,4367190.82166,2349.06811523,18900,0.104107835046743,8.86374631221406,34.23
"480","S33","Upstream",30.226,30,"","","Meadow","Arik","5/29/2015",1,732082.823899,4367186.23488,2349.81005859,18800,0.104107835046743,3.60204412834719,22.19
"481","S33","Upstream",48.006,30,"","","Meadow","Arik","5/29/2015",1,732081.81775,4367182.37487,2350.28662109,18800,0.104107835046743,3.17945948499255,20.41
"482","S33","Upstream",12.7,0,"","","Meadow","Arik","5/29/2015",1,732078.521861,4367177.4098,2351.12915039,18800,0.104107835046743,6.16016437672079,29.69
"483","S34","Downstream",49.784,30,"","","Meadow","Arik","5/29/2015",3,732090.777069,4367218.65022,2347.10668945,19000,-0.0969175811910375,7.5493520363234,32.5
"484","S34","Downstream",58.42,0,"","","Meadow","Arik","5/29/2015",3,732096.632644,4367218.63735,2346.51245117,19100,-0.0969175811910375,6.52460872824304,30.73
"485","S34","Downstream",46.228,30,"","","Meadow","Arik","5/29/2015",3,732102.285117,4367219.08838,2345.98876953,19100,-0.0969175811910375,7.50070513202809,32.49
"491","S35","Upstream",26.67,50,"","","Meadow","Arik","5/29/2015",1,732107.115656,4367190.269,2348.30078125,6100,0.0763325526764378,9.62390412203968,22.33
"492","S35","Upstream",25.146,10,"","","Meadow","Arik","5/29/2015",1,732105.85896,4367184.96771,2349.14428711,6000,0.0763325526764378,9.38422523532063,22.01
"493","S35","Upstream",30.226,30,"","","Meadow","Arik","5/29/2015",1,732104.623418,4367180.15757,2350.03198242,5900,0.0763325526764378,7.63714700075798,20.44
"494","S35","Upstream",24.384,20,"","","Meadow","Arik","5/29/2015",1,732105.347418,4367174.51033,2350.03198242,5900,0.0763325526764378,4.80524645932019,16.76
"495","S36","Downstream",60.96,0,"","","Meadow","Arik","5/29/2015",3,732106.768165,4367220.40748,2345.98876953,17200,-0.0835554696293228,1.1202329590451,8.17
"496","S36","Downstream",59.436,10,"","","Meadow","Arik","5/29/2015",3,732111.30934,4367221.92364,2345.55126953,17200,-0.0835554696293228,1.86788194556721,13.2
"497","S36","Downstream",66.294,10,"","","Meadow","Arik","5/29/2015",3,732113.865174,4367225.61224,2345.55126953,59600,-0.0835554696293228,9.29205810674466,55.99
"498","S36","Downstream",60.96,0,"","","Meadow","Arik","5/29/2015",3,732118.617352,4367227.24148,2344.70727539,59600,-0.0835554696293228,6.38698393828236,48.67
"499","S36","Downstream",40.64,0,"","","Meadow","Arik","5/29/2015",3,732122.232479,4367227.66814,2344.14672852,59600,-0.0835554696293228,7.84479299443774,52.83
"500","S36","Downstream",53.34,0,"","","Meadow","Arik","5/29/2015",3,732125.768203,4367230.74945,2344.14672852,99200,-0.0835554696293228,8.43810368445702,66.77
"501","S36","Downstream",55.88,0,"","","Meadow","Arik","5/29/2015",3,732130.00437,4367231.83219,2343.66992188,99200,-0.0835554696293228,8.87388652702793,67.93
"502","S36","Downstream",91.44,0,"","","Meadow","Arik","5/29/2015",3,732133.944959,4367235.66955,2343.66992188,99200,-0.0835554696293228,7.28734484082088,63.23
"503","S36","Downstream",50.8,20,"","","Meadow","Arik","5/29/2015",3,732135.41756,4367239.9656,2342.8137207,102200,-0.0835554696293228,2.71381881344132,36.26
"504","S36","Downstream",58.42,0,"","","Meadow","Arik","5/29/2015",3,732139.426199,4367241.57384,2342.44067383,102200,-0.0835554696293228,8.03077000402845,66.4
"505","S36","Downstream",71.12,0,"","","Meadow","Arik","5/29/2015",3,732143.673501,4367242.33884,2342.44067383,102200,-0.0835554696293228,8.99222819134593,69.06
"506","S36","Downstream",88.9,0,"","","Meadow","Arik","5/29/2015",3,732145.046177,4367246.42048,2341.82104492,102200,-0.0835554696293228,6.25618261680938,60.05
"507","S36","Downstream",30.48,0,"","","Meadow","Arik","5/29/2015",3,732148.353907,4367250.02804,2341.52026367,104400,-0.0835554696293228,4.84620755235665,53.44
"508","S37","Upstream",8.89,30,"","","Meadow","Arik","5/29/2015",1,732150.394083,4367246.04861,2341.52026367,104400,0.111130456123579,8.23623319296166,66.94
"509","S37","Upstream",21.336,60,"","","Meadow","Arik","5/29/2015",1,732150.652499,4367240.95307,2342.33276367,102200,0.111130456123579,8.62550091114827,67.47
"510","S37","Upstream",19.812,70,"","","Meadow","Arik","5/29/2015",1,732148.668036,4367235.89742,2343.27856445,102200,0.111130456123579,5.59015308925882,56.21
"511","S37","Upstream",24.892,30,"","","Meadow","Arik","5/29/2015",1,732147.966208,4367230.77516,2343.27856445,102200,0.111130456123579,6.44717097771354,60.11
"512","S38","Downstream",86.868,10,"","","Meadow","Arik","5/29/2015",3,732152.007232,4367252.79535,2341.52026367,104400,-0.0562545580874612,3.04483184986748,41.18
"513","S38","Downstream",50.8,50,"","","Meadow","Arik","5/29/2015",3,732155.969054,4367252.38213,2341.52026367,104400,-0.0562545580874612,3.09196782810614,41.62
"514","S38","Downstream",80.01,10,"","","Meadow","Arik","5/29/2015",3,732158.970595,4367255.55557,2340.66235352,124100,-0.0562545580874612,6.93485504039563,68.98
"515","S38","Downstream",55.88,0,"","","Meadow","Arik","5/29/2015",3,732161.093366,4367259.55343,2340.66235352,124100,-0.0562545580874612,8.00102217704989,72.78
"516","S38","Downstream",99.568,20,"","","Meadow","Arik","5/29/2015",3,732164.863897,4367262.00594,2340.66235352,124200,-0.0562545580874612,8.30734441289678,73.76
"517","S38","Downstream",88.9,0,"","","Meadow","Arik","5/29/2015",3,732167.747436,4367261.9861,2340.48657227,124200,-0.0562545580874612,2.71020745369606,40.56
"518","S38","Downstream",57.15,50,"","","Meadow","Arik","5/29/2015",3,732169.095339,4367266.91827,2339.7890625,124200,-0.0562545580874612,9.75237490353175,77.66
"519","S38","Downstream",66.04,0,"","","Meadow","Arik","5/29/2015",3,732174.386163,4367268.56633,2339.7890625,124300,-0.0562545580874612,7.8540151771158,72.35
"520","S39","Upstream",22.86,0,"","","Meadow","Arik","5/29/2015",2,732174.8767,4367263.73983,2340.48657227,2700,0.0938393843415566,5.43100056913681,12.83
"521","S39","Upstream",44.704,20,"","","Meadow","Arik","5/29/2015",2,732176.258644,4367259.57605,2340.26000977,2700,0.0938393843415566,7.12585626752116,14.38
"522","S39","Upstream",53.34,0,"","","Meadow","Arik","5/29/2015",2,732175.310087,4367255.25323,2340.48657227,2700,0.0938393843415566,8.73343802476302,15.43
"523","S39","Upstream",22.86,0,"","","Meadow","Arik","5/29/2015",2,732175.456989,4367250.33722,2341.25512695,2600,0.0938393843415566,3.94112723390572,10.69
"524","S39","Upstream",45.72,0,"","","Meadow","Arik","5/29/2015",2,732173.970078,4367245.99896,2341.25512695,2600,0.0938393843415566,9.26449605170637,15.47
"525","S39","Upstream",30.48,0,"","","Meadow","Arik","5/29/2015",2,732173.282922,4367241.95371,2342.19213867,2500,0.0938393843415566,3.34337257198058,9.52
"526","S39","Upstream",43.18,0,"","","Meadow","Arik","5/29/2015",2,732173.284097,4367238.9132,2342.19213867,2500,0.0938393843415566,2.1452420509886,6.89
"527","S39","Upstream",45.72,0,"","","Meadow","Arik","5/29/2015",2,732173.159303,4367234.08084,2343.16308594,2400,0.0938393843415566,3.7074095190037,9.98
"528","S39","Upstream",36.576,10,"","","Meadow","Arik","5/29/2015",2,732171.754707,4367230.01524,2343.16308594,2400,0.0938393843415566,2.65597968338989,7.99
"529","S39","Upstream",33.02,0,"","","Meadow","Arik","5/29/2015",2,732169.643295,4367225.5713,2344.18505859,2300,0.0938393843415566,2.51579607860185,7.55
"530","S39","Upstream",40.64,0,"","","Meadow","Arik","5/29/2015",2,732168.975207,4367220.9029,2344.18505859,2300,0.0938393843415566,9.19695487921126,14.68
"531","S39","Upstream",62.992,20,"","","Meadow","Arik","5/29/2015",2,732167.866912,4367215.95401,2345.11254883,2200,0.0938393843415566,6.30610633012839,12.6
"532","S39","Upstream",40.64,0,"","","Meadow","Arik","5/29/2015",2,732165.833373,4367211.78427,2345.17285156,2200,0.0938393843415566,4.6427628765814,10.93
"533","S39","Upstream",55.88,0,"","","Meadow","Arik","5/29/2015",2,732164.430551,4367207.63029,2346.07421875,2100,0.0938393843415566,7.4289304530248,13.18
"534","S39","Upstream",55.88,0,"","","Meadow","Arik","5/29/2015",2,732162.803345,4367203.41282,2346.07421875,2100,0.0938393843415566,6.13328664959408,12.23
"535","S39","Upstream",46.736,20,"","","Meadow","Arik","5/29/2015",2,732161.450931,4367199.04847,2346.07421875,2100,0.0938393843415566,7.05265858443454,12.93
"536","S39","Upstream",73.66,0,"","","Meadow","Arik","5/29/2015",2,732160.734687,4367194.63283,2346.96337891,2000,0.0938393843415566,4.41067157359794,10.24
"537","S39","Upstream",45.72,0,"","","Meadow","Arik","5/29/2015",2,732160.432722,4367189.61019,2347.98120117,1900,0.0938393843415566,6.88201186829247,12.3
"538","S40","Upstream",15.24,0,"","","Meadow","Arik","5/29/2015",1,732161.953793,4367184.26955,2347.98120117,1900,0.100883262457391,5.45890701562166,11.11
"539","S40","Upstream",3.81,50,"","","Meadow","Arik","5/29/2015",1,732163.471943,4367179.46734,2349.04443359,1800,0.100883262457391,2.2753144800663,6.3
"540","S40","Upstream",53.34,0,"","","Meadow","Arik","5/29/2015",1,732166.468459,4367174.99511,2348.98608398,1800,0.100883262457391,2.74809664208442,7.26
"541","S40","Upstream",20.32,0,"","","Meadow","Arik","5/29/2015",1,732169.688699,4367170.70068,2350.07714844,1700,0.100883262457391,8.69782135263085,12.72
"542","S40","Upstream",33.02,0,"","","Meadow","Arik","5/29/2015",1,732168.771244,4367165.02933,2350.07714844,1700,0.100883262457391,8.39853096986189,12.58
"543","S41","Upstream",35.56,0,"","","Meadow","Arik","5/29/2015",2,732157.307338,4367186.5257,2347.98120117,40900,0.0936527948944726,8.75259361346252,46.9
"544","S41","Upstream",40.64,0,"","","Meadow","Arik","5/29/2015",2,732155.332061,4367182.57402,2348.10839844,40900,0.0936527948944726,9.01196618401445,47.36
"545","S41","Upstream",63.5,0,"","","Meadow","Arik","5/29/2015",2,732155.953341,4367179.00511,2349.14111328,40800,0.0936527948944726,6.80025971541181,42.64
"546","S41","Upstream",63.5,0,"","","Meadow","Arik","5/29/2015",2,732156.877637,4367173.90804,2349.14111328,40800,0.0936527948944726,2.5711137142498,23.92
"547","S41","Upstream",52.832,20,"","","Meadow","Arik","5/29/2015",2,732152.95114,4367171.86873,2349.14111328,40800,0.0936527948944726,6.50769468257204,41.85
"548","S41","Upstream",30.48,40,"","","Meadow","Arik","5/29/2015",2,732150.421221,4367170.44783,2350.10058594,40700,0.0936527948944726,5.51267989375629,38.77
"549","S41","Upstream",46.736,20,"","","Meadow","Arik","5/29/2015",2,732146.995003,4367166.7585,2350.14770508,40700,0.0936527948944726,1.3913786355406,13.77
"550","S41","Upstream",48.768,20,"","","Meadow","Arik","5/29/2015",2,732142.302674,4367166.68214,2350.14770508,40700,0.0936527948944726,5.5588126545772,38.92
"551","S41","Upstream",36.576,60,"","","Meadow","Arik","5/29/2015",2,732138.318192,4367164.44934,2350.21875,40700,0.0936527948944726,7.57827581954189,44.46
"552","S41","Upstream",48.26,0,"","","Meadow","Arik","5/29/2015",2,732137.306497,4367161.72907,2350.99389648,40600,0.0936527948944726,7.63509590085596,44.54
"553","S41","Upstream",19.304,60,"","","Meadow","Arik","5/29/2015",2,732137.014466,4367156.46874,2350.99389648,40600,0.0936527948944726,8.52611248381436,46.34
"554","S42","Upstream",24.384,20,"","","Meadow","Arik","5/29/2015",1,732135.085222,4367152.12403,2351.75927734,40500,0,3.10855124332011,Inf
"555","S42","Upstream",2.54,0,"","","Meadow","Arik","5/29/2015",1,732132.568671,4367148.14128,2351.75927734,40500,0,6.72170692449436,Inf
"556","S42","Upstream",12.192,80,"","","Meadow","Arik","5/29/2015",1,732129.864718,4367144.02539,2351.75927734,40500,0,3.28900280385278,Inf
"557","S43","Upstream",35.56,0,"","","Meadow","Arik","5/29/2015",1,732137.887974,4367150.86253,2351.75927734,38600,0.0625117404723024,4.39429213828407,34.5
"558","S43","Upstream",22.86,0,"","","Meadow","Arik","5/29/2015",1,732139.071057,4367145.70976,2351.73217773,38600,0.0625117404723024,7.99108662945218,45
"559","S43","Upstream",22.86,50,"","","Meadow","Arik","5/29/2015",1,732138.671249,4367139.74293,2352.51049805,38500,0.0625117404723024,2.66433304199018,24.94
"560","S44","Downstream",60.96,0,"","","Meadow","Arik","5/29/2015",3,732176.968921,4367271.35351,2339.48535156,14700,-0.0558551460742639,9.93092003162019,32.59
"561","S44","Downstream",38.1,50,"","","Meadow","Arik","5/29/2015",3,732180.427765,4367272.46691,2339.48535156,14700,-0.0558551460742639,9.40963902953081,32.08
"562","S44","Downstream",55.88,0,"","","Meadow","Arik","5/29/2015",3,732181.671033,4367276.09494,2338.76733398,14700,-0.0558551460742639,6.13759175641462,27.58
"563","S44","Downstream",66.04,0,"","","Meadow","Arik","5/29/2015",3,732185.750105,4367275.31938,2338.41870117,14800,-0.0558551460742639,9.26298226951621,32.02
"564","S44","Downstream",119.38,0,"","","Meadow","Arik","5/29/2015",3,732189.376125,4367273.33926,2339.16625977,14800,-0.0558551460742639,8.97332271235064,31.72
"565","S44","Downstream",123.444,10,"","","Meadow","Arik","5/29/2015",3,732193.027234,4367275.58078,2338.41870117,14800,-0.0558551460742639,9.81959172151983,32.57
"566","S44","Downstream",128.016,10,"","","Meadow","Arik","5/29/2015",3,732197.352303,4367277.89879,2338.07324219,14800,-0.0558551460742639,2.03264572448097,14.02
"572","S45","Upstream",12.7,0,"","","Meadow","Arik","5/29/2015",2,732196.966101,4367257.28693,2339.76953125,36400,0.104903030454331,5.38723629107699,36.43
"573","S45","Upstream",12.7,0,"","","Meadow","Arik","5/29/2015",2,732196.908979,4367253.5024,2340.61010742,36300,0.104903030454331,3.09049376985058,25.98
"574","S45","Upstream",27.94,0,"","","Meadow","Arik","5/29/2015",2,732197.34355,4367249.74336,2340.61010742,36300,0.104903030454331,8.0752131533809,43.26
"575","S45","Upstream",15.24,0,"","","Meadow","Arik","5/29/2015",2,732197.143092,4367245.98887,2340.61010742,36300,0.104903030454331,3.0684474366717,25.84
"576","S45","Upstream",25.908,40,"","","Meadow","Arik","5/29/2015",2,732197.100261,4367242.27966,2341.47387695,36200,0.104903030454331,4.62971517443657,33.56
"577","S45","Upstream",15.24,0,"","","Meadow","Arik","5/29/2015",2,732194.148935,4367240.19295,2341.86694336,9600,0.104903030454331,3.96364540955983,17.99
"578","S45","Upstream",20.32,0,"","","Meadow","Arik","5/29/2015",2,732191.793993,4367237.50691,2341.86694336,9600,0.104903030454331,2.21198939648457,11.84
"579","S45","Upstream",27.94,0,"","","Meadow","Arik","5/29/2015",2,732191.388959,4367233.60865,2342.76782227,9600,0.104903030454331,4.69128062203526,19.79
"580","S45","Upstream",12.7,50,"","","Meadow","Arik","5/29/2015",2,732190.204069,4367230.14324,2342.76782227,9500,0.104903030454331,7.8959566091653,24.83
"581","S45","Upstream",22.86,0,"","","Meadow","Arik","5/29/2015",2,732190.810462,4367226.40134,2343.72998047,9500,0.104903030454331,3.08183303009719,15.2
"582","S45","Upstream",22.86,0,"","","Meadow","Arik","5/29/2015",2,732190.568126,4367222.64382,2343.72998047,9500,0.104903030454331,4.08441096101888,18.23
"583","S45","Upstream",17.78,0,"","","Meadow","Arik","5/29/2015",2,732190.705183,4367219.34451,2343.72998047,9500,0.104903030454331,4.02692304947414,18.08
"584","S45","Upstream",22.86,0,"","","Meadow","Arik","5/29/2015",2,732188.735618,4367216.17627,2344.75219727,9500,0.104903030454331,9.30689267138951,26.24
"585","S45","Upstream",22.86,0,"","","Meadow","Arik","5/29/2015",2,732190.076315,4367213.15539,2344.75219727,9500,0.104903030454331,7.17242815415375,23.96
"586","S45","Upstream",27.432,10,"","","Meadow","Arik","5/29/2015",2,732189.732512,4367208.97021,2344.75219727,9400,0.104903030454331,2.09224940650165,11.2
"587","S45","Upstream",30.48,0,"","","Meadow","Arik","5/29/2015",2,732189.104997,4367205.52658,2345.6809082,9400,0.104903030454331,3.53335756878369,16.6
"588","S46","Upstream",25.4,0,"","","Meadow","Arik","5/29/2015",1,732191.637208,4367202.04618,2345.6809082,9400,0.109248215070492,3.15559336729348,15.34
"589","S46","Upstream",15.24,0,"","","Meadow","Arik","5/29/2015",1,732194.021865,4367197.66831,2346.51538086,9300,0.109248215070492,3.4547330015339,16.24
"590","S46","Upstream",16.51,50,"","","Meadow","Arik","5/29/2015",1,732195.733115,4367193.28741,2346.36450195,9300,0.109248215070492,6.16025437531061,22.26
"591","S46","Upstream",10.16,90,"","","Meadow","Arik","5/29/2015",1,732194.62813,4367188.36939,2347.60449219,9200,0.109248215070492,8.02998477686197,24.62
"592","S46","Upstream",45.72,0,"","","Meadow","Arik","5/29/2015",1,732194.481095,4367183.5808,2347.60449219,9200,0.109248215070492,3.95899157994427,17.62
"593","S46","Upstream",17.78,0,"","","Meadow","Arik","5/29/2015",1,732194.339285,4367178.50817,2348.99584961,9100,0.109248215070492,4.01067703519948,17.68
"594","S46","Upstream",27.94,0,"","","Meadow","Arik","5/29/2015",1,732195.065659,4367173.26475,2348.99584961,9100,0.109248215070492,9.41122720530257,25.84
"597","S47","Upstream",10.16,0,"","","Meadow","Arik","5/29/2015",2,732185.538409,4367194.77337,2346.51538086,11100,0.116028140130803,9.08520121267065,27.67
"598","S47","Upstream",18.288,20,"","","Meadow","Arik","5/29/2015",2,732185.616118,4367191.1593,2346.51538086,11100,0.116028140130803,6.29098547948524,24.08
"599","S47","Upstream",33.02,0,"","","Meadow","Arik","5/29/2015",2,732184.842661,4367187.20191,2347.74633789,11000,0.116028140130803,7.89547154423781,26.27
"600","S47","Upstream",35.56,0,"","","Meadow","Arik","5/29/2015",2,732184.229494,4367183.13454,2347.74633789,11000,0.116028140130803,5.84421872068197,23.21
"601","S47","Upstream",16.256,20,"","","Meadow","Arik","5/29/2015",2,732185.85834,4367180.48248,2347.59765625,11000,0.116028140130803,4.48378874431364,20.28
"602","S47","Upstream",15.24,0,"","","Meadow","Arik","5/29/2015",2,732184.974377,4367176.5349,2348.97436523,10900,0.116028140130803,5.37988518807106,22.23
"603","S48","Upstream",10.16,0,"","","Meadow","Arik","5/29/2015",1,732183.583954,4367172.26607,2348.97436523,10900,NA,5.27030138671398,NA
"604","S49","Upstream",5.08,0,"","","Meadow","Arik","5/29/2015",1,732186.30691,4367172.56007,2348.93505859,10900,NA,8.61315543227829,NA
"605","S50","Downstream",99.06,0,"","","Meadow","Arik","5/29/2015",3,732200.901541,4367279.96806,2338.07324219,36600,-0.0592196696270987,4.67532157059759,35.02
"606","S50","Downstream",68.58,0,"","","Meadow","Arik","5/29/2015",3,732201.667937,4367282.97132,2337.41235352,36700,-0.0592196696270987,7.73262119037099,43.66
"607","S50","Downstream",76.2,0,"","","Meadow","Arik","5/29/2015",3,732203.715615,4367286.93784,2337.02685547,36700,-0.0592196696270987,2.80494172452018,25.54
"608","S50","Downstream",86.36,0,"","","Meadow","Arik","5/29/2015",3,732205.294064,4367289.87185,2337.02685547,36700,-0.0592196696270987,2.67126594879664,24.64
"609","S50","Downstream",127,0,"","","Meadow","Arik","5/29/2015",3,732209.374879,4367289.29423,2337.02685547,36700,-0.0592196696270987,4.24603369925171,33.28
"610","S50","Downstream",58.42,0,"","","Meadow","Arik","5/29/2015",3,732213.606399,4367288.63613,2336.72436523,36700,-0.0592196696270987,5.66067084949464,38.49
"611","S50","Downstream",99.06,0,"","","Meadow","Arik","5/29/2015",3,732217.344602,4367288.82187,2336.72436523,36700,-0.0592196696270987,4.46056383172981,34.19
"612","S50","Downstream",127,0,"","","Meadow","Arik","5/29/2015",3,732218.981345,4367292.61523,2336.04125977,36700,-0.0592196696270987,9.4664963055402,46.66
"613","S50","Downstream",124.46,0,"","","Meadow","Arik","5/29/2015",3,732222.550531,4367292.28396,2335.75537109,36800,-0.0592196696270987,8.85023770597763,45.74
"614","S50","Downstream",83.82,0,"","","Meadow","Arik","5/29/2015",3,732225.389962,4367295.39647,2335.75537109,36800,-0.0592196696270987,1.94612098718062,19.18
"615","S50","Downstream",111.76,0,"","","Meadow","Arik","5/29/2015",3,732227.768088,4367298.7235,2335.75537109,36800,-0.0592196696270987,3.44550113775767,29.4
"616","S50","Downstream",83.82,0,"","","Meadow","Arik","5/29/2015",3,732231.830766,4367300.66671,2335.43457031,36800,-0.0592196696270987,5.35812504449859,37.56
"617","S50","Downstream",88.9,0,"","","Meadow","Arik","5/29/2015",3,732235.581132,4367300.37097,2335.43457031,36900,-0.0592196696270987,3.16731926216744,27.85
"618","S50","Downstream",83.82,0,"","","Meadow","Arik","5/29/2015",3,732239.02015,4367299.99537,2335.43457031,36900,-0.0592196696270987,8.89772051060572,45.87
"619","S50","Downstream",65.786,30,"","","Forest","Arik","5/29/2015",3,732238.314646,4367295.97434,2335.43457031,36900,-0.0592196696270987,2.70505390758626,24.93
"620","S50","Downstream",45.72,0,"","","Forest","Arik","5/29/2015",3,732240.693194,4367292.66744,2335.43457031,36900,-0.0592196696270987,4.52802062989213,34.54
"621","S50","Downstream",93.472,20,"","","Forest","Arik","5/29/2015",3,732244.621508,4367293.98969,2335.11230469,36900,-0.0592196696270987,1.5532527868636,15.73
"622","S50","Downstream",139.446,10,"","","Forest","Arik","5/29/2015",3,732247.35764,4367293.58861,2335.11230469,36900,-0.0592196696270987,2.13988784421235,20.78
"623","S50","Downstream",71.12,0,"","","Forest","Arik","5/29/2015",3,732249.854623,4367292.20389,2335.11230469,36900,-0.0592196696270987,8.36132994829677,44.95
"624","S50","Downstream",90.678,30,"","","Forest","Arik","5/29/2015",3,732253.717808,4367292.44595,2334.91381836,36900,-0.0592196696270987,3.05362115753815,27.17
"625","S50","Downstream",104.14,0,"","","Forest","Arik","5/29/2015",3,732255.903989,4367295.30494,2334.91381836,36900,-0.0592196696270987,1.89842316997238,18.79
"626","S50","Downstream",116.84,0,"","","Forest","Arik","5/29/2015",3,732259.689286,4367296.98044,2334.79199219,37000,-0.0592196696270987,1.44011644995771,14.69
"627","S50","Downstream",119.38,0,"","","Forest","Arik","5/29/2015",3,732260.982076,4367300.46976,2334.79199219,37000,-0.0592196696270987,9.4985986656975,46.86
"628","S50","Downstream",50.8,0,"MC","","Forest","Arik","5/29/2015",3,732265.346025,4367300.87446,2334.79199219,37000,-0.0592196696270987,7.95301897986792,44.24
"629","S50","Downstream",91.44,0,"","","Forest","Arik","5/29/2015",3,732267.451858,4367301.41689,2333.88427734,37000,-0.0592196696270987,8.91720892791636,45.96
"630","S50","Downstream",71.628,40,"","","Forest","Arik","5/29/2015",3,732268.534048,4367304.37073,2333.88427734,2137000,-0.0592196696270987,8.01497252425179,232.28
"631","S50","Downstream",132.588,10,"","","Forest","Arik","5/29/2015",3,732268.357745,4367308.61157,2333.88427734,2137000,-0.0592196696270987,5.78612221381627,202.03
"632","S50","Downstream",152.4,20,"","","Forest","Arik","5/29/2015",3,732265.744647,4367311.34526,2333.10717773,2137000,-0.0592196696270987,6.13526884815656,207.72
"633","S50","Downstream",190.5,0,"","","Forest","Arik","5/29/2015",3,732266.279101,4367315.36595,2333.10717773,2137000,-0.0592196696270987,1.53671975107864,74.4
"634","S50","Downstream",123.444,10,"","","Forest","Arik","5/29/2015",3,732268.069433,4367319.24058,2333.10717773,2137000,-0.0592196696270987,1.32093752990477,63.75
"635","S50","Downstream",153.162,10,"","","Forest","Arik","5/29/2015",3,732272.249369,4367319.73566,2332.90698242,2198600,-0.0592196696270987,5.80882369750179,204.76
"636","S50","Downstream",165.1,0,"","","Forest","Arik","5/29/2015",3,732276.064795,4367319.95496,2332.90698242,2198600,-0.0592196696270987,2.16013163235039,103.99
"637","S50","Downstream",99.06,50,"B","Alder are thick bushes that cause rate of measuring to slow significantly","Alder","Arik","5/29/2015",3,732280.556016,4367319.27678,2332.80883789,2198600,-0.0592196696270987,5.04913070192561,190.63
"638","S50","Downstream",68.58,0,"B","","Alder","Arik","5/29/2015",3,732283.845062,4367320.86856,2331.82568359,2244000,-0.0592196696270987,2.65020504035056,124.74
"639","S50","Downstream",35.56,0,"B","","Alder","Arik","5/29/2015",3,732287.620023,4367322.45989,2331.44702148,2256100,-0.0592196696270987,4.31549144000746,176.18
"640","S50","Downstream",30.48,0,"B","","Alder","Arik","5/29/2015",3,732289.017386,4367325.94112,2331.44702148,2256100,-0.0592196696270987,3.18666922929697,144.04
"641","S50","Downstream",119.38,0,"B","","Alder","Arik","5/29/2015",3,732292.992092,4367327.49754,2331.44702148,2256100,-0.0592196696270987,3.95712366653606,166.98
"642","S50","Downstream",119.38,0,"B","","Alder","Arik","5/29/2015",3,732296.82623,4367327.76807,2331.24731445,2256100,-0.0592196696270987,1.22816922608763,60.31
"643","S50","Downstream",128.016,30,"B","","Alder","Arik","5/29/2015",3,732300.240385,4367329.56715,2330.09033203,2256100,-0.0592196696270987,1.10302463942207,53.85
"644","S51","Upstream",13.97,50,"","","Forest","Arik","5/29/2015",1,732299.396866,4367324.80948,2331.24731445,11900,0.103462367785215,5.81072468170896,24.03
"645","S51","Upstream",6.35,50,"","","Forest","Arik","5/29/2015",1,732301.233641,4367320.40191,2331.24731445,11900,0.103462367785215,9.69714390323497,29.16
"646","S51","Upstream",43.18,0,"","","Forest","Arik","5/29/2015",1,732301.578496,4367315.11363,2332.41381836,11900,0.103462367785215,3.14557618205436,16.89
"647","S51","Upstream",12.7,0,"","","Forest","Arik","5/29/2015",1,732302.841767,4367311.44484,2332.41381836,11700,0.103462367785215,8.68103404971771,27.95
"656","S51","Upstream",17.78,0,"","","Forest","Arik","5/29/2015",1,732281.127351,4367280.11442,2337.09350586,11300,0.103462367785215,9.73749073268846,28.58
"657","S51","Upstream",27.94,0,"","","Forest","Arik","5/29/2015",1,732278.250036,4367276.43135,2337.09350586,11300,0.103462367785215,8.94381125085056,27.83
"658","S51","Upstream",20.32,0,"","","Forest","Arik","5/29/2015",1,732275.668917,4367272.42461,2337.94824219,11200,0.103462367785215,8.06491393805481,26.77
"659","S52","Downstream",93.726,10,"B","","Alder","Arik","5/29/2015",3,732305.162411,4367329.92925,2330.09033203,2256100,-0.0518830212148384,9.65454495488666,254.32
"660","S52","Downstream",81.28,0,"","","Forest","Arik","5/29/2015",3,732308.431949,4367333.70662,2329.93334961,2291600,-0.0518830212148384,1.51976449368522,77.01
"661","S52","Downstream",96.012,10,"","","Forest","Arik","5/29/2015",3,732312.009155,4367336.04598,2329.93334961,2291600,-0.0518830212148384,4.60922483261675,185.69
"662","S52","Downstream",101.6,20,"","","Forest","Arik","5/29/2015",3,732316.890361,4367338.00464,2329.75830078,2291600,-0.0518830212148384,3.73922363389283,163.46
"663","S52","Downstream",65.024,20,"","","Forest","Arik","5/29/2015",3,732318.472236,4367342.96106,2328.31298828,2291600,-0.0518830212148384,9.01340320473537,250.27
"664","S52","Downstream",64.008,40,"","","Forest","Arik","5/29/2015",3,732316.203388,4367347.98531,2327.08862305,2291600,-0.0518830212148384,7.88619450409897,238.65
